FID,ICEAREA,H,class_height,class_length
1687,298.1860802,0.70935696,Growler,Small
1688,363.3519812,0.536249455,Growler,Small
1689,396.9239654,1.186216838,Bergy bit,Small
1690,125.515484,0.718335719,Growler,Bergy bit
1691,208.4478056,0.706040921,Growler,Bergy bit
1692,153.4588783,1.134960468,Bergy bit,Bergy bit
1693,355.5534665,1.392457716,Bergy bit,Small
1694,447.6263433,0.923997111,Growler,Small
1695,272.6035918,1.956090928,Bergy bit,Small
1696,119.803107,1.065442332,Bergy bit,Bergy bit
1697,162.545128,0.557251736,Growler,Bergy bit
1698,137.1418513,1.37165886,Bergy bit,Bergy bit
1699,197.0658063,0.931275145,Growler,Bergy bit
1700,213.2396738,0.515416257,Growler,Bergy bit
1701,321.1041551,1.439376459,Bergy bit,Small
1702,188.7271294,2.38822911,Bergy bit,Bergy bit
1703,78.17937551,2.056915059,Bergy bit,Bergy bit
1704,110.8201141,1.431832524,Bergy bit,Bergy bit
1705,179.4568441,1.266938789,Bergy bit,Bergy bit
1706,409.4920264,1.261387505,Bergy bit,Small
1707,888.1570182,1.469541813,Bergy bit,Small
1708,487.2363576,1.469298077,Bergy bit,Small
1709,2783.921341,8.641585457,Small,Small
1710,675.2029633,2.015746244,Bergy bit,Small
1711,176.8204701,1.018910542,Bergy bit,Bergy bit
1712,203.3018179,0.941421886,Growler,Bergy bit
1713,1023.58554,2.180112299,Bergy bit,Small
1714,1595.798747,3.375696334,Bergy bit,Small
1715,480.0034802,1.697160704,Bergy bit,Small
1716,427.8234363,2.208151066,Bergy bit,Small
1717,458.8214821,1.885271032,Bergy bit,Small
1718,126.4871482,0.615414696,Growler,Bergy bit
1719,3528.757638,12.56658355,Small,Small
1720,4542.631289,8.047750168,Small,Medium
1721,20342.7587,5.309318967,Small,Large
1722,1256.528243,1.54727565,Bergy bit,Small
1723,889.1036937,1.733955837,Bergy bit,Small
1724,426.1531261,1.422578566,Bergy bit,Small
1725,971.3477089,2.282900279,Bergy bit,Small
1726,705.2937493,1.788032775,Bergy bit,Small
1727,261.9838909,1.333321467,Bergy bit,Small
1728,239.4158014,1.044723158,Bergy bit,Small
1729,395.9461324,1.396607941,Bergy bit,Small
1730,607.3726412,1.47427573,Bergy bit,Small
1731,336.6172167,1.673211361,Bergy bit,Small
1732,1527.06965,2.623226181,Bergy bit,Small
1733,1529.279412,2.829145127,Bergy bit,Small
1734,517.6659775,2.532490114,Bergy bit,Small
1735,735.0375988,1.435519034,Bergy bit,Small
1736,1524.035586,2.659744228,Bergy bit,Small
1737,5599.459564,3.882066615,Bergy bit,Medium
1738,1566.400982,3.152738789,Bergy bit,Small
1739,1730.626221,2.259194606,Bergy bit,Small
1740,5035.852366,3.690083718,Bergy bit,Medium
1741,321.2162002,1.080068022,Bergy bit,Small
1742,750.195695,1.398067962,Bergy bit,Small
1743,282.6618556,1.182183409,Bergy bit,Small
1744,505.3983562,2.549346006,Bergy bit,Small
1745,237.1756536,2.260193047,Bergy bit,Small
1746,376.4848479,1.633648249,Bergy bit,Small
1747,562.0438901,1.197071119,Bergy bit,Small
1748,316.3858814,2.521176739,Bergy bit,Small
1749,801.727914,0.838964443,Growler,Small
1750,743.3496276,1.007553542,Bergy bit,Small
1751,254.4667948,0.868417284,Growler,Small
1752,273.7180653,1.463639903,Bergy bit,Small
1753,1411.545162,2.788959269,Bergy bit,Small
1754,2992.086513,4.776812706,Bergy bit,Small
1755,1179.790581,6.272581729,Small,Small
1756,593.5495742,1.927737384,Bergy bit,Small
1757,147.8049551,1.452410116,Bergy bit,Bergy bit
1758,636.8021217,2.038071356,Bergy bit,Small
1759,195.1908201,0.913720517,Growler,Bergy bit
1760,347.0085275,1.367236417,Bergy bit,Small
1761,201.9269272,1.370559606,Bergy bit,Bergy bit
1762,523.215459,2.538751454,Bergy bit,Small
1763,1287.390865,7.51241797,Small,Small
1764,1526.905007,3.951342489,Bergy bit,Small
1765,478.4955807,0.888115501,Growler,Small
1766,313.4330866,1.09263641,Bergy bit,Small
1767,1166.711003,1.372184064,Bergy bit,Small
1768,3751.857596,6.895832434,Small,Medium
1769,4137.054617,6.762213822,Small,Medium
1770,146.6468126,3.59864667,Bergy bit,Bergy bit
1771,5027.491213,7.313780932,Small,Medium
1772,4183.308768,5.083058007,Small,Medium
1773,1589.816045,4.793463061,Bergy bit,Small
1774,2147.00889,4.560126807,Bergy bit,Small
1775,1373.785982,1.88485929,Bergy bit,Small
1776,1113.302644,2.862107314,Bergy bit,Small
1777,7581.400997,8.240232839,Small,Medium
1778,14957.7887,8.754835336,Small,Large
1779,1199.110713,4.577409976,Bergy bit,Small
1780,1097.912122,5.103762877,Small,Small
1781,956.4322694,4.492540664,Bergy bit,Small
1782,935.1555153,4.329528825,Bergy bit,Small
1783,551.1981791,2.68250257,Bergy bit,Small
1784,886.0778811,1.674201704,Bergy bit,Small
1785,21771.52235,18.90470898,Medium,Large
1786,3316.737967,6.857992018,Small,Small
1787,2703.655886,5.1355924,Small,Small
1788,6045.356421,14.57937001,Small,Medium
1789,1869.180426,7.727380312,Small,Small
1790,1165.46766,5.750938363,Small,Small
1791,1092.251914,5.408728564,Small,Small
1792,15160.59938,10.50482496,Small,Large
1793,9398.887614,6.439945413,Small,Medium
1794,537.887063,2.100340414,Bergy bit,Small
1795,452.0557311,3.589986078,Bergy bit,Small
1796,314.9325855,2.679030417,Bergy bit,Small
1797,281.7209936,2.882520292,Bergy bit,Small
1798,416.8915149,4.855719515,Bergy bit,Small
1799,12997.50963,11.13967178,Small,Medium
1800,2857.828145,9.167173247,Small,Small
1801,1256.765545,8.538264372,Small,Small
1802,1707.176369,4.000199654,Bergy bit,Small
1803,346.8487617,4.07507899,Bergy bit,Small
1804,710.0372625,1.891806681,Bergy bit,Small
1805,233.1545882,1.578520379,Bergy bit,Small
1806,993.7071847,1.516615211,Bergy bit,Small
1807,743.5722758,1.712874769,Bergy bit,Small
1808,427.7037287,4.049935386,Bergy bit,Small
1809,1246.046123,4.865062268,Bergy bit,Small
1810,793.872962,3.486199565,Bergy bit,Small
1811,19477.42051,7.752064932,Small,Large
1812,2351.991169,3.231464836,Bergy bit,Small
1813,960.2118115,3.103861055,Bergy bit,Small
1814,1125.664523,4.470222287,Bergy bit,Small
1815,1624.807237,4.266110722,Bergy bit,Small
1816,1707.832717,5.668619967,Small,Small
1817,2088.517842,4.385519147,Bergy bit,Small
1818,3869.842193,4.901401592,Bergy bit,Medium
1819,17783.42463,24.38999303,Medium,Large
1820,10008.99229,11.90586613,Small,Medium
1821,2462.975356,3.575060809,Bergy bit,Small
1822,1073.658061,3.184241717,Bergy bit,Small
1823,2570.708267,7.439869167,Small,Small
1824,5177.296701,2.816371883,Bergy bit,Medium
1825,335.3277316,1.679872394,Bergy bit,Small
1826,383.5375849,5.805864845,Small,Small
1827,3927.46457,6.578812796,Small,Medium
1828,609.4322225,1.237822139,Bergy bit,Small
1829,84.34156654,1.900347568,Bergy bit,Bergy bit
1830,4093.86179,4.980024661,Bergy bit,Medium
1831,676.1594273,3.726200068,Bergy bit,Small
1832,210.9414221,1.812765867,Bergy bit,Bergy bit
1833,234.5679815,3.091486947,Bergy bit,Small
1834,291.4379849,2.571068568,Bergy bit,Small
1835,3625.308979,3.153296398,Bergy bit,Medium
1836,1074.021085,4.246585614,Bergy bit,Small
1837,353.4735824,4.208786773,Bergy bit,Small
1838,3066.48359,2.587603623,Bergy bit,Small
1839,7498.903038,8.931454899,Small,Medium
1840,554.349087,2.455921787,Bergy bit,Small
1841,3219.6624,6.014708233,Small,Small
1842,1195.591775,4.326346913,Bergy bit,Small
1843,7539.310469,6.112182963,Small,Medium
1844,1435.986062,5.419489779,Small,Small
1845,579.100391,10.30144834,Small,Small
1846,15492.19925,14.47599188,Small,Large
1847,3081.853349,5.440209997,Small,Small
1848,7664.017654,10.42073987,Small,Medium
1849,11962.70657,11.14142209,Small,Medium
1850,10966.54541,10.89987662,Small,Medium
1851,5769.226766,12.42685455,Small,Medium
1852,13863.93383,10.51473511,Small,Medium
1853,466.4286818,3.925239064,Bergy bit,Small
1854,2109.88225,6.954479573,Small,Small
1855,2634.030129,4.479167168,Bergy bit,Small
1856,3017.694286,4.024558876,Bergy bit,Small
1857,1168.201712,6.7762104,Small,Small
1858,673.018144,3.79684517,Bergy bit,Small
1859,3040.448181,5.914928948,Small,Small
1860,524.3960055,3.416773628,Bergy bit,Small
1861,1965.36093,3.885450725,Bergy bit,Small
1862,59430.78999,16.79032259,Medium,Very large
1863,6628.19496,6.162016095,Small,Medium
1864,8888.147271,9.810556926,Small,Medium
1865,7152.503314,7.859025723,Small,Medium
1866,459.2303091,4.775866761,Bergy bit,Small
1867,247.3963281,4.563811154,Bergy bit,Small
1868,1135.894969,4.536455202,Bergy bit,Small
1869,1201.174277,8.032857295,Small,Small
1870,1321.932247,5.432070772,Small,Small
1871,3522.072456,7.820490741,Small,Small
1872,10308.73516,8.068041909,Small,Medium
1873,788.4970407,2.914582606,Bergy bit,Small
1874,1653.544134,3.1925275,Bergy bit,Small
1875,5920.695086,3.244433609,Bergy bit,Medium
1876,334.5520804,1.579788596,Bergy bit,Small
1877,6367.123844,5.828828586,Small,Medium
1878,1299.541197,4.06385952,Bergy bit,Small
1879,3541.280821,5.256509555,Small,Small
1880,44637.91092,6.89671278,Small,Large
1881,3419.039551,4.545675299,Bergy bit,Small
1882,12019.84379,18.92095216,Medium,Medium
1883,4228.172071,7.723707057,Small,Medium
1884,3166.037157,6.143504618,Small,Small
1885,5298.33865,7.075648402,Small,Medium
1886,17767.56317,9.528866381,Small,Large
1887,9744.363316,6.759485678,Small,Medium
1888,580.0638841,2.047340012,Bergy bit,Small
1889,336.5374114,1.393310004,Bergy bit,Small
1890,232.818566,1.452348019,Bergy bit,Small
1891,745.5438537,2.339755482,Bergy bit,Small
1892,245.841025,1.455668858,Bergy bit,Small
1893,313.357067,1.851204206,Bergy bit,Small
1894,733.4783095,1.21547547,Bergy bit,Small
1895,35060.16531,12.80702864,Small,Large
1896,902.2983016,2.188558521,Bergy bit,Small
1897,938.577146,2.295175998,Bergy bit,Small
1898,967.7214695,1.031953522,Bergy bit,Small
1899,722.9070868,2.836655862,Bergy bit,Small
1900,490.8038445,2.448073528,Bergy bit,Small
1901,7830.156817,5.983748498,Small,Medium
1902,13410.77994,11.78279816,Small,Medium
1903,1075.22532,4.051068841,Bergy bit,Small
1904,1548.502201,3.597231316,Bergy bit,Small
1905,7259.479125,8.671368825,Small,Medium
1906,204.5535005,2.942236493,Bergy bit,Bergy bit
1907,2674.351507,2.639387482,Bergy bit,Small
1908,572.5677894,1.70029235,Bergy bit,Small
1909,283.0202793,2.670782532,Bergy bit,Small
1910,3927.800138,3.47444662,Bergy bit,Medium
1911,7365.122113,4.05352318,Bergy bit,Medium
1912,13116.55876,8.589221377,Small,Medium
1913,2076.223281,5.110433049,Small,Small
1914,1820.977684,3.494653401,Bergy bit,Small
1915,560.5269947,2.21846752,Bergy bit,Small
1916,2380.752129,2.992959151,Bergy bit,Small
1917,529.864971,2.081513137,Bergy bit,Small
1918,1812.944654,3.144846587,Bergy bit,Small
1919,7859.068698,10.50138163,Small,Medium
1920,1311.151536,2.849361591,Bergy bit,Small
1921,1565.793342,1.695909142,Bergy bit,Small
1922,1350.050041,3.611732192,Bergy bit,Small
1923,1764.761655,5.05073003,Small,Small
1924,2555.622362,5.216937808,Small,Small
1925,8188.802439,5.030861013,Small,Medium
1926,773.765655,5.301329046,Small,Small
1927,732.419043,5.191755686,Small,Small
1928,3324.289715,5.045639547,Small,Small
1929,536.1916386,3.237129492,Bergy bit,Small
1930,5015.12006,3.525648384,Bergy bit,Medium
1931,1823.419095,2.682948001,Bergy bit,Small
1932,1924.068238,6.528836278,Small,Small
1933,478.3814291,1.997152435,Bergy bit,Small
1934,1956.084971,3.82474174,Bergy bit,Small
1935,799.1126959,4.847365203,Bergy bit,Small
1936,648.2242205,3.344264918,Bergy bit,Small
1937,2641.09469,5.421093755,Small,Small
1938,407.8430323,1.899319489,Bergy bit,Small
1939,2672.989217,2.370053817,Bergy bit,Small
1940,828.1196558,2.435772314,Bergy bit,Small
1941,864.9683378,2.863678859,Bergy bit,Small
1942,1342.688617,1.970101765,Bergy bit,Small
1943,524.6797288,2.948225381,Bergy bit,Small
1944,918.7888277,3.928663942,Bergy bit,Small
1945,654.1756755,3.265758687,Bergy bit,Small
1946,2520.323841,6.481856131,Small,Small
1947,22245.83056,11.27175436,Small,Large
1948,440.7266879,2.410808561,Bergy bit,Small
1949,511.6459901,2.192506189,Bergy bit,Small
1950,269.0246056,1.611338774,Bergy bit,Small
1951,952.0132703,5.11839823,Small,Small
1952,2064.808152,2.006097153,Bergy bit,Small
1953,580.016281,3.883464423,Bergy bit,Small
1954,763.7952104,4.165301887,Bergy bit,Small
1955,524.6938172,2.537789848,Bergy bit,Small
1956,1574.776335,2.096698879,Bergy bit,Small
1957,2534.113809,3.944933806,Bergy bit,Small
1958,768.5369734,2.47107822,Bergy bit,Small
1959,645.4425992,3.370187029,Bergy bit,Small
1960,604.2798824,2.994695886,Bergy bit,Small
1961,1051.154376,3.14462406,Bergy bit,Small
1962,5023.150727,3.538651676,Bergy bit,Medium
1963,547.6153425,2.104886258,Bergy bit,Small
1964,188.8329129,1.035070873,Bergy bit,Bergy bit
1965,344.1476137,1.387027393,Bergy bit,Small
1966,464.8850579,2.083744258,Bergy bit,Small
1967,652.4878641,5.923227943,Small,Small
1968,1059.388319,4.872668025,Bergy bit,Small
1969,1476.011017,8.512792541,Small,Small
1970,6952.858888,6.495585175,Small,Medium
1971,1558.564039,7.785138214,Small,Small
1972,789.3934991,5.503915878,Small,Small
1973,818.0127388,2.135945082,Bergy bit,Small
1974,458.5280753,2.467262867,Bergy bit,Small
1975,676.5526524,2.037874187,Bergy bit,Small
1976,155.2107439,1.036443521,Bergy bit,Bergy bit
1977,934.1069217,1.628393669,Bergy bit,Small
1978,177.6325237,1.206421878,Bergy bit,Bergy bit
1979,209.1486038,1.616048531,Bergy bit,Bergy bit
1980,1428.266465,2.867460408,Bergy bit,Small
1981,1104.051398,2.662143563,Bergy bit,Small
1982,545.8260245,1.259921781,Bergy bit,Small
1983,203.2073117,0.737584049,Growler,Bergy bit
1984,1064.555886,1.939342138,Bergy bit,Small
1985,212.5396276,0.639036202,Growler,Bergy bit
1986,796.9605993,1.316279669,Bergy bit,Small
1987,360.5349953,0.705776764,Growler,Small
1988,173.2111194,0.372705901,Growler,Bergy bit
1989,393.2971576,0.896580086,Growler,Small
1990,736.531211,0.620254982,Growler,Small
1991,238.4119922,1.883207586,Bergy bit,Small
1992,756.3514473,1.488085754,Bergy bit,Small
1993,996.2049494,1.509708632,Bergy bit,Small
1994,553.0084985,1.407034806,Bergy bit,Small
1995,197.0367544,0.674712726,Growler,Bergy bit
1996,215.1143975,0.6790583,Growler,Bergy bit
1997,188.9227814,0.606909219,Growler,Bergy bit
1998,191.9358677,0.580426493,Growler,Bergy bit
1999,144.7247518,0.626664672,Growler,Bergy bit
2000,115.8576466,0.610566591,Growler,Bergy bit
2001,180.5667674,0.67408112,Growler,Bergy bit
2002,603.6848431,2.125057296,Bergy bit,Small
2003,1523.405545,2.431306518,Bergy bit,Small
2004,836.7456251,1.788174375,Bergy bit,Small
2005,322.4174795,1.691142759,Bergy bit,Small
2006,796.1498217,2.012172676,Bergy bit,Small
2007,733.1037848,0.949897068,Growler,Small
2008,1116.547092,2.702458816,Bergy bit,Small
2009,418.1333968,0.877968862,Growler,Small
2010,92.45650212,1.568599077,Bergy bit,Bergy bit
2011,115.8772479,1.258345814,Bergy bit,Bergy bit
2012,1291.950669,3.189095727,Bergy bit,Small
2013,229.3855394,0.624814139,Growler,Small
2014,126.6383581,0.970338111,Growler,Bergy bit
2015,196.1445455,1.439004617,Bergy bit,Bergy bit
2016,757.8896206,2.345795097,Bergy bit,Small
2017,259.122102,1.149708737,Bergy bit,Small
2018,392.6034118,1.443650464,Bergy bit,Small
2019,742.2695851,1.124917483,Bergy bit,Small
2020,310.3742346,1.573978722,Bergy bit,Small
2021,497.0503053,2.09916087,Bergy bit,Small
2022,662.1457656,1.212562338,Bergy bit,Small
2023,974.1450935,1.021004942,Bergy bit,Small
2024,988.8740656,2.331591236,Bergy bit,Small
2025,1239.21653,3.833910585,Bergy bit,Small
2026,787.1148292,2.297499934,Bergy bit,Small
2027,1553.212112,2.546489987,Bergy bit,Small
2028,563.5424879,1.127668669,Bergy bit,Small
2029,1029.021715,1.562225312,Bergy bit,Small
2030,149.5844725,1.269737945,Bergy bit,Bergy bit
2031,142.212986,1.61319014,Bergy bit,Bergy bit
2032,138.0547116,2.097856362,Bergy bit,Bergy bit
2033,204.0074645,2.376884,Bergy bit,Bergy bit
2034,265.6762846,1.616889641,Bergy bit,Small
2035,3508.520183,5.890979379,Small,Small
2036,2783.87762,4.179972151,Bergy bit,Small
2037,134.9017035,0.871388109,Growler,Bergy bit
2038,197.5810403,0.60480874,Growler,Bergy bit
2039,135.1313186,0.771207932,Growler,Bergy bit
2040,1052.746981,3.635364228,Bergy bit,Small
2041,411.5637257,2.148318726,Bergy bit,Small
2042,839.5052072,3.055993529,Bergy bit,Small
2043,636.879634,2.567400408,Bergy bit,Small
2044,75.67779471,0.659553144,Growler,Bergy bit
2045,478.9828128,1.712249493,Bergy bit,Small
2046,268.9773525,1.036382717,Bergy bit,Small
2047,249.1751455,0.794650315,Growler,Small
2048,379.8898727,1.304600633,Bergy bit,Small
2049,387.5893309,1.148664962,Bergy bit,Small
2050,182.8856704,1.065688418,Bergy bit,Bergy bit
2051,265.5023231,1.209164119,Bergy bit,Small
2052,269.8482099,1.067812776,Bergy bit,Small
2053,391.7518056,1.411921938,Bergy bit,Small
2054,1890.976004,1.243193501,Bergy bit,Small
2055,340.7387387,1.458423784,Bergy bit,Small
2056,335.5265089,1.535662555,Bergy bit,Small
2057,189.409401,0.920366576,Growler,Bergy bit
2058,104.3852894,1.239564707,Bergy bit,Bergy bit
2059,97.14611163,0.449783024,Growler,Bergy bit
2060,454.5399997,1.558258523,Bergy bit,Small
2061,386.6719203,1.552140541,Bergy bit,Small
2062,226.7589661,1.853193912,Bergy bit,Small
2063,382.1454216,0.88408665,Growler,Small
2064,993.7774974,2.044580432,Bergy bit,Small
2065,536.9802407,3.843385096,Bergy bit,Small
2066,357.4610924,1.62285456,Bergy bit,Small
2067,2137.668436,4.080304742,Bergy bit,Small
2068,2442.329944,2.399592616,Bergy bit,Small
2069,1736.618617,2.799879619,Bergy bit,Small
2070,426.5689535,1.293742592,Bergy bit,Small
2071,589.8764318,0.927691061,Growler,Small
2072,253.075453,1.447597403,Bergy bit,Small
2073,523.03077,1.650510824,Bergy bit,Small
2074,806.6548392,2.381017753,Bergy bit,Small
2075,573.8716255,2.133222812,Bergy bit,Small
2076,806.0776563,2.139174552,Bergy bit,Small
2077,1468.789578,3.203471202,Bergy bit,Small
2078,530.4600103,1.682538249,Bergy bit,Small
2079,1694.470235,2.35185503,Bergy bit,Small
2080,667.4590523,1.435658599,Bergy bit,Small
2081,299.6563524,1.610365772,Bergy bit,Small
2082,494.3887594,2.331007067,Bergy bit,Small
2083,576.660351,2.502062289,Bergy bit,Small
2084,931.5038791,2.623473689,Bergy bit,Small
2085,85.79653063,3.495174541,Bergy bit,Bergy bit
2086,159.4481236,1.883737939,Bergy bit,Bergy bit
2087,53.2643551,3.122860323,Bergy bit,Bergy bit
2088,313.4047347,1.738746406,Bergy bit,Small
2089,968.4936204,2.60222255,Bergy bit,Small
2090,252.4797136,1.007861867,Bergy bit,Small
2091,65.36051378,0.677434185,Growler,Bergy bit
2092,177.605572,1.357762622,Bergy bit,Bergy bit
2093,61.69997219,0.344036107,Growler,Bergy bit
2094,130.742379,0.78911271,Growler,Bergy bit
2095,183.0900839,1.772606164,Bergy bit,Bergy bit
2096,114.9169595,0.461047308,Growler,Bergy bit
2097,40.77489114,0.549328595,Growler,Bergy bit
2098,107.2339524,1.775504698,Bergy bit,Bergy bit
2099,140.3564635,0.645522926,Growler,Bergy bit
2100,331.6468887,0.717622067,Growler,Small
2101,248.1691791,0.973329889,Growler,Small
2102,128.6094257,0.655249545,Growler,Bergy bit
2103,53.42774498,0.437335263,Growler,Bergy bit
2104,230.0943362,0.725260219,Growler,Small
2105,101.4388825,0.372279709,Growler,Bergy bit
2106,148.5257402,0.518085156,Growler,Bergy bit
2107,761.8302835,2.834333604,Bergy bit,Small
2108,140.4961227,0.264274213,Growler,Bergy bit
2109,179.4767954,0.517198377,Growler,Bergy bit
2110,137.591631,1.303503287,Bergy bit,Bergy bit
2111,277.4479116,0.736883526,Growler,Small
2112,152.1312407,1.88261941,Bergy bit,Bergy bit
2113,182.3401594,1.053818136,Bergy bit,Bergy bit
2114,331.3346681,1.425428691,Bergy bit,Small
2115,134.8064972,0.344685896,Growler,Bergy bit
2116,446.6462787,1.023231805,Bergy bit,Small
2117,624.5410791,2.31303906,Bergy bit,Small
2118,202.6830646,1.463424633,Bergy bit,Bergy bit
2119,81.20179838,7.150464698,Small,Bergy bit
2120,1543.004904,6.498116888,Small,Small
2121,691.5906504,14.61079274,Small,Small
2122,635.8659671,2.590440272,Bergy bit,Small
2123,423.1919306,1.746130225,Bergy bit,Small
2124,600.7971525,3.060816889,Bergy bit,Small
2125,619.9084139,3.348242669,Bergy bit,Small
2126,522.8207561,3.155645633,Bergy bit,Small
2127,3036.384601,4.902619597,Bergy bit,Small
2128,646.3596596,8.134699563,Small,Small
2129,684.2503604,3.719308706,Bergy bit,Small
2130,233.8898992,1.662369196,Bergy bit,Small
2131,317.1041288,2.739497721,Bergy bit,Small
2132,77.84163753,1.095470803,Bergy bit,Bergy bit
2133,705.4666607,4.3386104,Bergy bit,Small
2134,797.0524803,1.097005608,Bergy bit,Small
2135,297.3866556,3.784153691,Bergy bit,Small
2136,588.6338499,1.307722436,Bergy bit,Small
2137,303.9950637,2.390622901,Bergy bit,Small
2138,1760.634982,3.849845523,Bergy bit,Small
2139,158.0837335,1.580503008,Bergy bit,Bergy bit
2140,613.1685743,2.765427177,Bergy bit,Small
2141,1032.386138,2.847966793,Bergy bit,Small
2142,190.726188,2.743106483,Bergy bit,Bergy bit
2143,226.3235374,1.24674515,Bergy bit,Small
2144,12077.50337,4.755992958,Bergy bit,Medium
2145,738.1231162,2.016761106,Bergy bit,Small
2146,550.7291482,1.743623542,Bergy bit,Small
2147,1308.648871,2.652009282,Bergy bit,Small
2148,592.0312617,2.911737855,Bergy bit,Small
2149,937.0397388,2.101577875,Bergy bit,Small
2150,650.7979528,3.683571114,Bergy bit,Small
2151,271.2595032,2.23597217,Bergy bit,Small
2152,56.68274107,2.351655363,Bergy bit,Bergy bit
2153,173.703571,2.28753604,Bergy bit,Bergy bit
2154,1587.442272,3.99471989,Bergy bit,Small
2155,982.9600752,4.106030237,Bergy bit,Small
2156,400.1551602,3.692100712,Bergy bit,Small
2157,335.5223444,1.694830283,Bergy bit,Small
2158,470.7040664,1.925943794,Bergy bit,Small
2159,189.6789188,0.639172011,Growler,Bergy bit
2160,1471.378811,2.945596606,Bergy bit,Small
2161,380.6018197,1.245346109,Bergy bit,Small
2162,523.8827262,1.025391133,Bergy bit,Small
2163,527.3133026,1.56246724,Bergy bit,Small
2164,732.0484651,1.405460957,Bergy bit,Small
2165,127.3720065,0.629925661,Growler,Bergy bit
2166,531.06205,1.962597988,Bergy bit,Small
2167,436.530611,2.161631674,Bergy bit,Small
2168,683.5636152,1.787537208,Bergy bit,Small
2169,378.9164585,1.784406585,Bergy bit,Small
2170,150.4413291,0.782880138,Growler,Bergy bit
2171,868.3205091,2.083911988,Bergy bit,Small
2172,930.4322013,2.798876345,Bergy bit,Small
2173,865.605284,2.298169004,Bergy bit,Small
2174,1109.128512,3.745292635,Bergy bit,Small
2175,2082.567449,5.708445421,Small,Small
2176,1755.645872,2.895278523,Bergy bit,Small
2177,390.0209413,2.119405109,Bergy bit,Small
2178,1079.311401,4.258665318,Bergy bit,Small
2179,293.7600381,3.783308373,Bergy bit,Small
2180,1939.041177,3.254128019,Bergy bit,Small
2181,2016.712703,1.942286843,Bergy bit,Small
2182,834.4998769,4.335098936,Bergy bit,Small
2183,227.5934212,2.487362549,Bergy bit,Small
2184,337.5342772,1.916360294,Bergy bit,Small
2185,714.1552842,1.59200806,Bergy bit,Small
2186,3204.665908,2.868259603,Bergy bit,Small
2187,169.758404,2.290380072,Bergy bit,Bergy bit
2188,538.7331563,2.601888622,Bergy bit,Small
2189,813.076538,1.712788607,Bergy bit,Small
2190,752.2416479,0.958081517,Growler,Small
2191,1653.833953,2.388716543,Bergy bit,Small
2192,378.2041614,2.8276549,Bergy bit,Small
2193,929.6389561,2.28726807,Bergy bit,Small
2194,179.273082,0.458852789,Growler,Bergy bit
2195,51.98263084,1.286242515,Bergy bit,Bergy bit
2196,163.2465742,2.348770691,Bergy bit,Bergy bit
2197,391.8246104,2.135611626,Bergy bit,Small
2198,2045.99441,1.917003908,Bergy bit,Small
2199,680.083948,2.683946242,Bergy bit,Small
2200,545.6386163,1.251131703,Bergy bit,Small
2201,1080.398806,1.169374835,Bergy bit,Small
2202,205.4985629,1.239063526,Bergy bit,Bergy bit
2203,342.1601825,1.88465295,Bergy bit,Small
2204,233.7483968,1.535376438,Bergy bit,Small
2205,1120.499553,1.481067335,Bergy bit,Small
2206,243.9521008,0.783635303,Growler,Small
2207,456.3629199,1.679200776,Bergy bit,Small
2208,283.9952656,1.351082648,Bergy bit,Small
2209,276.4919984,2.874797049,Bergy bit,Small
2210,2475.587388,5.369311442,Small,Small
2211,1937.929503,3.579443068,Bergy bit,Small
2212,1357.844618,2.097514201,Bergy bit,Small
2213,351.773217,2.710822032,Bergy bit,Small
2214,417.0050384,1.422254752,Bergy bit,Small
2215,88.85161097,2.142224905,Bergy bit,Bergy bit
2216,143.1485978,2.023799649,Bergy bit,Bergy bit
2217,3174.313304,3.764028069,Bergy bit,Small
2218,376.4673468,2.534270174,Bergy bit,Small
2219,3527.166217,8.528923589,Small,Small
2220,187.7261399,3.806839086,Bergy bit,Bergy bit
2221,2385.827464,5.787541324,Small,Small
2222,819.5790921,3.334800246,Bergy bit,Small
2223,932.3522031,3.528412685,Bergy bit,Small
2224,1752.017352,5.708050433,Small,Small
2225,100.0191012,2.917180457,Bergy bit,Bergy bit
2226,497.1096251,3.706617896,Bergy bit,Small
2227,2957.721459,5.822725914,Small,Small
2228,931.5864846,1.883128528,Bergy bit,Small
2229,990.8663971,1.870388169,Bergy bit,Small
2230,707.6795067,2.217814446,Bergy bit,Small
2231,811.3973021,5.013394592,Small,Small
2232,105.7682307,10.2004339,Small,Bergy bit
2233,616.6721003,5.17520936,Small,Small
2234,432.9897773,1.89489677,Bergy bit,Small
2235,1031.06305,3.070210011,Bergy bit,Small
2236,299.864791,6.276522773,Small,Small
2237,777.8241363,2.86128762,Bergy bit,Small
2238,1494.029856,3.606492906,Bergy bit,Small
2239,332.2811305,1.551120181,Bergy bit,Small
2240,155.6118704,0.710404706,Growler,Bergy bit
2241,102.8451878,0.630689422,Growler,Bergy bit
2242,492.683767,3.734374133,Bergy bit,Small
2243,134.7938964,10.93296161,Small,Bergy bit
2244,113.5586949,1.174161359,Bergy bit,Bergy bit
2245,722.7364505,1.550934888,Bergy bit,Small
2246,59.82323583,3.375356043,Bergy bit,Bergy bit
2247,601.9959817,3.838488123,Bergy bit,Small
2248,1763.388707,4.322005857,Bergy bit,Small
2249,6506.97666,5.520687447,Small,Medium
2250,345.1665309,1.84099163,Bergy bit,Small
2251,2675.579135,8.847047175,Small,Small
2252,437.485124,2.170530599,Bergy bit,Small
2253,684.0707986,2.240677457,Bergy bit,Small
