FID,ICEAREA,H,class_height,class_length
1168,308.894989,1.970868858,Bergy bit,Small
1169,130.3139954,2.006421068,Bergy bit,Bergy bit
1170,98.0457993,1.46835176,Bergy bit,Bergy bit
1171,2735.48999,3.974775549,Bergy bit,Small
1172,9633.650391,8.338571323,Small,Medium
1173,1295.479981,5.811195226,Small,Small
1174,8053.740234,4.144050028,Bergy bit,Medium
1175,6368.459961,1.235713407,Bergy bit,Medium
1176,3478.219971,0.839748495,Growler,Small
1177,14838.90039,1.957588237,Bergy bit,Medium
1178,1019.640015,2.234219269,Bergy bit,Small
1179,22102.59961,10.20867924,Small,Large
1180,6115.560059,1.403906177,Bergy bit,Medium
1181,4102.490234,16.32482321,Medium,Medium
1182,40218.69922,10.55096611,Small,Large
1183,4039.27002,2.521762302,Bergy bit,Medium
1184,3801.530029,4.638751592,Bergy bit,Medium
1185,2285.929932,9.439227079,Small,Small
1186,396.0859985,8.153017759,Small,Small
1187,724.6569824,0.668149888,Growler,Small
1188,11536,2.425621438,Bergy bit,Medium
1189,2140.719971,5.479152014,Small,Small
1190,829.3449707,2.318436248,Bergy bit,Small
1191,675.2249756,4.153729597,Bergy bit,Small
1192,205.1529999,5.034194102,Small,Bergy bit
1193,3396.080078,4.767882348,Bergy bit,Small
1194,1618.579956,4.190463097,Bergy bit,Small
1195,819.2290039,8.937553555,Small,Small
1196,201.4380035,4.534794799,Bergy bit,Bergy bit
1197,5896.209961,7.14215499,Small,Medium
1198,2395.449951,10.88411242,Small,Small
1199,3111.810059,5.641498568,Small,Small
1200,1175.589966,12.86687676,Small,Small
1201,479.9960022,11.79643184,Small,Small
1202,700.0910034,13.49486001,Small,Small
1203,37791,1.454752688,Bergy bit,Large
1204,830.6469727,18.51960007,Medium,Small
1205,210.8650055,10.07116168,Small,Bergy bit
1206,5071.399902,6.046728347,Small,Medium
1207,1595.890015,8.449685635,Small,Small
1208,1241.930054,3.037222496,Bergy bit,Small
1209,3183.459961,5.257488028,Small,Small
1210,2050.919922,6.858593627,Small,Small
1211,19557,2.527232312,Bergy bit,Large
1212,863.2620239,1.794901941,Bergy bit,Small
1213,1353.280029,1.844660467,Bergy bit,Small
1214,196.9129944,3.461686152,Bergy bit,Bergy bit
1215,156.2380066,4.261148575,Bergy bit,Bergy bit
1216,129.4989929,5.264512924,Small,Bergy bit
1217,840.1350098,9.107842656,Small,Small
1218,306.427002,11.86259991,Small,Small
1219,173.298996,13.82508619,Small,Bergy bit
1220,232.0700073,14.19907927,Small,Small
1221,122.1780014,13.71963284,Small,Bergy bit
1222,384.0369873,15.0607321,Medium,Small
1223,63825.39844,7.116021754,Small,Very large
1224,5356.299805,2.94858628,Bergy bit,Medium
1225,3291.98999,11.31728844,Small,Small
1226,31254.69922,5.698920906,Small,Large
1227,2038.229981,5.781792804,Small,Small
1228,4591.479981,5.449458772,Small,Medium
1229,16925.09961,12.34024806,Small,Large
1230,13165.2002,11.11926916,Small,Medium
1231,43775.89844,25.82154888,Medium,Large
1232,922.492981,0.817900605,Growler,Small
1233,9165.139648,6.194061719,Small,Medium
1234,8601.379883,7.974823893,Small,Medium
1235,3792.77002,3.915387064,Bergy bit,Medium
1236,1984.550049,6.024195144,Small,Small
1237,1052.800049,1.192759656,Bergy bit,Small
1238,597.2009888,5.691639931,Small,Small
1239,786.6859741,6.606254011,Small,Small
1240,442.5249939,5.501862478,Small,Small
1241,928.0510254,5.164236406,Small,Small
1242,1242.130005,8.016645152,Small,Small
1243,803.617981,6.060652613,Small,Small
1244,2340.290039,7.541404311,Small,Small
1245,618.4650269,5.075246138,Small,Small
1246,651.1480103,6.537115658,Small,Small
1247,1934.859985,9.582952194,Small,Small
1248,1572.73999,7.439038672,Small,Small
1249,9346.459961,12.5883555,Small,Medium
1250,1908.630005,8.972713851,Small,Small
1251,908.2050171,5.88228395,Small,Small
1252,577.757019,3.71887254,Bergy bit,Small
1253,4092.209961,9.383594954,Small,Medium
1254,1397.689941,9.217009615,Small,Small
1255,2001.689941,14.26200604,Small,Small
1256,643.8239746,9.360634035,Small,Small
1257,1179.140015,12.45460088,Small,Small
1258,628.5009766,3.626857332,Bergy bit,Small
1259,881.0780029,4.810156813,Bergy bit,Small
1260,408.4070129,3.689993972,Bergy bit,Small
1261,6012.839844,13.40440058,Small,Medium
1262,1615.290039,7.324452776,Small,Small
1263,1224.660034,6.402915526,Small,Small
1264,867.3569946,8.54339862,Small,Small
1265,29030.19922,3.969230784,Bergy bit,Large
1266,4481.390137,23.81324997,Medium,Medium
1267,1757.5,32.32749052,Medium,Small
1268,344.2130127,1.350100712,Bergy bit,Small
1269,2684.540039,3.258568457,Bergy bit,Small
1270,2313.909912,34.2792768,Medium,Small
1271,461.8510132,1.55313858,Bergy bit,Small
1272,539.0130005,27.05179993,Medium,Small
1273,402.4389954,1.356934651,Bergy bit,Small
1274,723.947998,15.19670364,Medium,Small
1275,9983.129883,0.35667077,Growler,Medium
1276,1179.910034,2.608724496,Bergy bit,Small
1277,1828,13.66721135,Small,Small
1278,192.6880035,5.918899415,Small,Bergy bit
1279,385.1650085,0.539538367,Growler,Small
1280,213.654007,1.736770857,Bergy bit,Bergy bit
1281,309.2799988,2.114347956,Bergy bit,Small
1282,235.4609985,0.855364821,Growler,Small
1283,266.9140015,14.05856275,Small,Small
1284,317.0870056,2.520351985,Bergy bit,Small
1285,11049.2002,8.470908542,Small,Medium
1286,534.4769897,0.848004632,Growler,Small
1287,2335.149902,0.972476687,Growler,Small
1288,729.0369873,4.475329954,Bergy bit,Small
1289,957.5059814,1.289116793,Bergy bit,Small
1290,247.5140076,2.552651401,Bergy bit,Small
1291,172.0429993,12.27253569,Small,Bergy bit
1292,154.8840027,25.77082945,Medium,Bergy bit
1293,107.6389999,1.804593496,Bergy bit,Bergy bit
1294,282.8410034,1.625554831,Bergy bit,Small
1295,326.927002,2.409319238,Bergy bit,Small
1296,288.0490112,0.859352578,Growler,Small
1297,5419.009766,1.406663596,Bergy bit,Medium
1298,44752,5.962948781,Small,Large
1299,15666.5,6.88611633,Small,Large
1300,9315.089844,6.646952101,Small,Medium
1301,3976.820068,4.862207394,Bergy bit,Medium
1302,35021.89844,11.32835642,Small,Large
1303,35609.60156,6.186532208,Small,Large
1304,41321.89844,13.05853598,Small,Large
1305,1987.780029,3.376377773,Bergy bit,Small
1306,3495.469971,0.278295424,Growler,Small
1307,6646.799805,4.22117724,Bergy bit,Medium
1308,12642.09961,14.74509963,Small,Medium
1309,15414.90039,8.169747069,Small,Large
1310,353.5929871,2.311745054,Bergy bit,Small
1311,1408.459961,3.90374717,Bergy bit,Small
1312,836.4459839,1.974522144,Bergy bit,Small
1313,31667.5,11.5410591,Small,Large
1314,7003.089844,7.112395342,Small,Medium
1315,7781.410156,2.442451257,Bergy bit,Medium
1316,11145.40039,2.739666474,Bergy bit,Medium
1317,28466.09961,20.82299823,Medium,Large
1318,42748.19922,30.56651247,Medium,Large
1319,6397.859863,27.65747376,Medium,Medium
1320,53562.5,16.31384676,Medium,Very large
1321,6809.209961,5.498573808,Small,Medium
1322,12500.2002,11.0860758,Small,Medium
1323,7262.799805,7.676110322,Small,Medium
1324,61491.69922,6.284156615,Small,Very large
1325,20069.30078,8.721819992,Small,Large
1326,3577.060059,6.648559098,Small,Small
1327,14175.59961,10.94079726,Small,Medium
1328,3150.649902,5.861177321,Small,Small
1329,546.84198,2.340053357,Bergy bit,Small
1330,13053.2002,10.12449664,Small,Medium
1331,53547.60156,18.73821628,Medium,Very large
1332,6608.870117,9.52077075,Small,Medium
1333,68894.60156,15.70685208,Medium,Very large
1334,32023.59961,7.873173589,Small,Large
1335,11197.2002,9.698267272,Small,Medium
1336,65900.70313,14.44107104,Small,Very large
1337,220354,21.05509017,Medium,Very large
1338,25927.5,12.5736929,Small,Large
1339,65410.10156,8.023045822,Small,Very large
1340,27576.90039,19.03790852,Medium,Large
1341,65902.39844,17.77313491,Medium,Very large
1342,8906.269531,15.9042442,Medium,Medium
1343,4021.070068,6.909139745,Small,Medium
1344,4459.569824,6.97299367,Small,Medium
1345,5206.160156,3.653685612,Bergy bit,Medium
1346,3482.290039,9.425124474,Small,Small
1347,27623.30078,25.60766767,Medium,Large
1348,43644.39844,23.24127604,Medium,Large
1349,12375.90039,16.31429204,Medium,Medium
1350,3321.02002,6.590275239,Small,Small
1351,9589.230469,13.20327558,Small,Medium
1352,9137.80957,5.812745151,Small,Medium
1353,7065.600098,1.965167101,Bergy bit,Medium
1354,2646.169922,3.288247771,Bergy bit,Small
1355,2507.5,1.753634131,Bergy bit,Small
1356,774.6359863,3.200661172,Bergy bit,Small
1357,1549.040039,2.717209389,Bergy bit,Small
1358,1496.819946,2.731294131,Bergy bit,Small
1359,935.1389771,3.920721412,Bergy bit,Small
1360,1107.390015,1.590180459,Bergy bit,Small
1361,1187.890015,0.411279446,Growler,Small
1362,949.1309814,1.221014953,Bergy bit,Small
1363,44909.39844,14.81336525,Small,Large
1364,14937,9.601658178,Small,Large
1365,6680.959961,8.910390327,Small,Medium
1366,14383.5,8.751805816,Small,Medium
1367,5683.939941,1.134849252,Bergy bit,Medium
1368,2569.610107,1.799212477,Bergy bit,Small
1369,64779,15.72542149,Medium,Very large
1370,10216.5,5.219053957,Small,Medium
1371,2647.48999,1.590079392,Bergy bit,Small
1372,6123.220215,6.528462777,Small,Medium
1373,160102,22.16300021,Medium,Very large
1374,13291.40039,10.80135231,Small,Medium
1375,1146.359985,2.510388906,Bergy bit,Small
1376,18473.09961,14.17678164,Small,Large
1377,5060.77002,5.790120737,Small,Medium
1378,2267.030029,3.436704417,Bergy bit,Small
1379,1345.209961,3.621280585,Bergy bit,Small
1380,3145.030029,4.448651477,Bergy bit,Small
1381,2787.580078,3.072265632,Bergy bit,Small
1382,676.8049927,2.630251571,Bergy bit,Small
1383,355.9389954,1.161224323,Bergy bit,Small
1384,453.5249939,1.214564924,Bergy bit,Small
1385,668.3250122,1.820094241,Bergy bit,Small
1386,537.8189697,0.456211691,Growler,Small
1387,1378.430054,3.161649859,Bergy bit,Small
1388,3911.719971,2.709030822,Bergy bit,Medium
1389,3135.370117,5.296516677,Small,Small
1390,693.6060181,3.524523367,Bergy bit,Small
1391,590.8389893,2.229534245,Bergy bit,Small
1392,1412.689941,1.919865628,Bergy bit,Small
1393,1433.810059,1.095902838,Bergy bit,Small
1394,4489.680176,2.663705687,Bergy bit,Medium
1395,1521.23999,1.220817231,Bergy bit,Small
1396,14974.7998,7.57110494,Small,Large
1397,2058.030029,3.227458514,Bergy bit,Small
1398,4512.359863,4.041239928,Bergy bit,Medium
1399,13114.2998,7.980805927,Small,Medium
1400,1819.25,7.29109475,Small,Small
1401,3687.27002,5.480300471,Small,Medium
1402,25617.5,16.79384356,Medium,Large
1403,5727.5,8.529056038,Small,Medium
1404,22788.5,11.55106409,Small,Large
1405,11462.7998,8.170845632,Small,Medium
1406,4045.709961,6.800673576,Small,Medium
1407,17182.5,5.557945433,Small,Large
1408,9498.790039,3.769419724,Bergy bit,Medium
1409,3662.120117,2.896674285,Bergy bit,Medium
1410,1463.900024,1.421786424,Bergy bit,Small
1411,1844.76001,2.303181348,Bergy bit,Small
1412,1945.25,2.16715436,Bergy bit,Small
1413,1233.310059,0.642769223,Growler,Small
1414,4579.77002,0.644112032,Growler,Medium
1415,3513.73999,0.394584572,Growler,Small
1416,1144.859985,3.866298922,Bergy bit,Small
1417,829.6950073,5.23567516,Small,Small
1418,769.9110107,2.778752944,Bergy bit,Small
1419,2694.479981,1.372232143,Bergy bit,Small
1420,865.5369873,0.662791555,Growler,Small
1421,4158.27002,8.24159678,Small,Medium
1422,767.6439819,1.728208887,Bergy bit,Small
1423,865.1589966,2.077269456,Bergy bit,Small
1424,925.8460083,1.151849674,Bergy bit,Small
1425,1861.109985,2.129263063,Bergy bit,Small
1426,546.9810181,0.746923186,Growler,Small
1427,212.1490021,1.645586882,Bergy bit,Bergy bit
1428,939.8469849,0.67026373,Growler,Small
1429,112.0719986,1.005935797,Bergy bit,Bergy bit
1430,468.8009949,0.209294307,Growler,Small
1431,312.197998,1.595692484,Bergy bit,Small
1432,60.5848007,1.585187259,Bergy bit,Bergy bit
1433,38.8610001,3.889984789,Bergy bit,Bergy bit
1434,5179.359863,8.328828065,Small,Medium
1435,20291,7.359596437,Small,Large
1436,9759.200195,26.67148999,Medium,Medium
1437,14132.2002,17.0456759,Medium,Medium
1438,2004.319946,8.686936881,Small,Small
1439,635.2919922,5.580998313,Small,Small
1440,949.4379883,3.970738188,Bergy bit,Small
1441,504.4710083,2.425634197,Bergy bit,Small
1442,691.7329712,3.379256981,Bergy bit,Small
1443,1429.410034,4.109880395,Bergy bit,Small
1444,1605.51001,5.384776964,Small,Small
1445,1045.689941,9.166202441,Small,Small
1446,2696.48999,6.501055474,Small,Small
1447,545.5369873,6.984326093,Small,Small
1448,1132.73999,6.17858915,Small,Small
1449,6627.330078,4.055388571,Bergy bit,Medium
1450,1625.589966,6.727251744,Small,Small
1451,422.9150085,4.715761883,Bergy bit,Small
1452,1687.170044,4.747434291,Bergy bit,Small
1453,422.3250122,2.546089998,Bergy bit,Small
1454,1208.180054,3.193934934,Bergy bit,Small
1455,1067.189941,6.503821943,Small,Small
1456,315.6369934,3.855136375,Bergy bit,Small
1457,10870.59961,18.08067227,Medium,Medium
1458,1608.729981,10.5000192,Small,Small
1459,1153.209961,0.767227102,Growler,Small
1460,3024.909912,1.245113494,Bergy bit,Small
1461,1164.550049,2.896345641,Bergy bit,Small
1462,1207.400024,3.014304603,Bergy bit,Small
1463,808.1859741,2.770940297,Bergy bit,Small
1464,6233.209961,6.221704246,Small,Medium
1465,708.4470215,4.311415802,Bergy bit,Small
1466,3588.580078,8.79832358,Small,Small
1467,11343.7998,7.607619513,Small,Medium
1468,10332.90039,4.65339425,Bergy bit,Medium
1469,7922,8.195140943,Small,Medium
1470,8230.580078,6.128311518,Small,Medium
1471,6150.75,7.196574135,Small,Medium
1472,4217.810059,4.255686911,Bergy bit,Medium
1473,10461.7002,10.5018506,Small,Medium
1474,1946.550049,4.265652571,Bergy bit,Small
1475,4280.080078,5.926012247,Small,Medium
1476,1361.219971,4.858879204,Bergy bit,Small
1477,6240.810059,6.398989599,Small,Medium
1478,653.6530151,4.304691672,Bergy bit,Small
1479,1718.52002,5.497353192,Small,Small
1480,183.8269958,2.975584214,Bergy bit,Bergy bit
1481,309.4989929,4.283331772,Bergy bit,Small
1482,112.723999,2.838054132,Bergy bit,Bergy bit
1483,131.7879944,2.223618195,Bergy bit,Bergy bit
1484,1259.849976,5.814930037,Small,Small
1485,352.053009,3.590074143,Bergy bit,Small
1486,192.3379974,2.908277561,Bergy bit,Bergy bit
1487,343.4079895,3.353576258,Bergy bit,Small
1488,590.5939941,4.306196429,Bergy bit,Small
1489,144.5249939,5.10784303,Small,Bergy bit
1490,330.0020142,11.45256226,Small,Small
1491,1951.619995,7.999224878,Small,Small
1492,4881.729981,5.704331515,Small,Medium
1493,1232.52002,3.561726568,Bergy bit,Small
1494,522.4699707,5.414111637,Small,Small
1495,852.2639771,6.760952628,Small,Small
1496,571.9990234,5.600993697,Small,Small
1497,260.4169922,4.201107835,Bergy bit,Small
1498,915.5709839,5.828542987,Small,Small
1499,1410.23999,3.845136609,Bergy bit,Small
1500,793.3480225,5.549690056,Small,Small
1501,7498.299805,4.409443796,Bergy bit,Medium
1502,270.6099854,6.328084307,Small,Small
1503,240.322998,4.760524401,Bergy bit,Small
1504,878.0479736,5.23084362,Small,Small
1505,791.7630005,4.731934271,Bergy bit,Small
1506,2230.689941,8.390416001,Small,Small
1507,4612.979981,5.00682942,Small,Medium
1508,6032.759766,4.165862671,Bergy bit,Medium
1509,969.809021,2.969943561,Bergy bit,Small
1510,2565.350098,5.260707769,Small,Small
1511,1646.719971,3.732318919,Bergy bit,Small
1512,113.5210037,2.685136497,Bergy bit,Bergy bit
1513,110.3450012,2.785001439,Bergy bit,Bergy bit
1514,552.5999756,4.311373181,Bergy bit,Small
1515,54.0547981,3.303969423,Bergy bit,Bergy bit
1516,58.2998009,2.982328794,Bergy bit,Bergy bit
1517,882.5130005,3.079501984,Bergy bit,Small
1518,286.6860046,2.915183467,Bergy bit,Small
1519,367.901001,3.148949787,Bergy bit,Small
1520,596.5009766,3.087784095,Bergy bit,Small
1521,1225.5,4.344652215,Bergy bit,Small
1522,502.072998,3.133511268,Bergy bit,Small
1523,410.2449951,2.418662708,Bergy bit,Small
1524,492.9320068,0.609293474,Growler,Small
1525,2547.75,4.954905166,Bergy bit,Small
1526,2203.610107,3.257242784,Bergy bit,Small
1527,2877.679932,0.399576964,Growler,Small
1528,2072.909912,1.747503566,Bergy bit,Small
1529,678.0889893,0.436155228,Growler,Small
1530,785.6619873,0.711305519,Growler,Small
1531,182.3470001,2.520240881,Bergy bit,Bergy bit
1532,376.197998,0.747254413,Growler,Small
1533,558.289978,3.129693154,Bergy bit,Small
1534,53.5619011,4.440820293,Bergy bit,Bergy bit
1535,60.5512009,4.382951127,Bergy bit,Bergy bit
1536,982.8870239,2.415933779,Bergy bit,Small
1537,5121.709961,7.736462016,Small,Medium
1538,7974.839844,4.11122486,Bergy bit,Medium
1539,3522.909912,3.596349349,Bergy bit,Small
1540,5737.859863,3.572029452,Bergy bit,Medium
1541,2054.5,3.60296859,Bergy bit,Small
1542,145189,33.48534847,Medium,Very large
1543,1452.810059,4.51141236,Bergy bit,Small
1544,645.4990234,3.084289518,Bergy bit,Small
1545,149.9340057,2.848013525,Bergy bit,Bergy bit
1546,106.6439972,2.305202934,Bergy bit,Bergy bit
1547,115.5009995,2.732447236,Bergy bit,Bergy bit
1548,304.7550049,3.201086761,Bergy bit,Small
1549,284.2749939,3.269586282,Bergy bit,Small
1550,48.6727982,2.861835387,Bergy bit,Bergy bit
1551,90.6755981,2.418364835,Bergy bit,Bergy bit
1552,39.9919014,2.337572633,Bergy bit,Bergy bit
1553,148.7720032,2.63655689,Bergy bit,Bergy bit
1554,431.8779907,2.931380867,Bergy bit,Small
1555,360.3500061,3.227187814,Bergy bit,Small
1556,54.0772018,2.969694977,Bergy bit,Bergy bit
1557,56.9277992,2.633758283,Bergy bit,Bergy bit
1558,50.8177986,2.752271525,Bergy bit,Bergy bit
1559,363.0429993,3.432586644,Bergy bit,Small
1560,242.4900055,0.567983801,Growler,Small
1561,42.6568985,3.062891361,Bergy bit,Bergy bit
1562,583.8439941,3.491607932,Bergy bit,Small
1563,180.9649963,3.001591844,Bergy bit,Bergy bit
1564,655.0809937,3.532446782,Bergy bit,Small
1565,507.6749878,2.728095816,Bergy bit,Small
1566,52.8009987,2.313246396,Bergy bit,Bergy bit
1567,452.3089905,2.757146768,Bergy bit,Small
1568,110.1169968,2.02214882,Bergy bit,Bergy bit
1569,12696.90039,8.520708224,Small,Medium
1570,143.7669983,4.026295096,Bergy bit,Bergy bit
1571,6356.100098,5.726383194,Small,Medium
1572,91.0563965,2.540937766,Bergy bit,Bergy bit
1573,48.5438004,2.104526029,Bergy bit,Bergy bit
1574,399.3330078,7.14413371,Small,Small
1575,3649.75,6.982012376,Small,Medium
1576,2825.209961,4.444884609,Bergy bit,Small
1577,167.1009979,0.509471445,Growler,Bergy bit
1578,178.1790009,0.646661213,Growler,Bergy bit
1579,586.6820068,0.692902375,Growler,Small
1580,294.4949951,2.471175144,Bergy bit,Small
1581,249.7330017,5.051330959,Small,Small
1582,236.9219971,0.831567221,Growler,Small
1583,679.9370117,1.9089112,Bergy bit,Small
1584,377.0419922,0.820338899,Growler,Small
1585,366.2179871,2.949608575,Bergy bit,Small
1586,79.4860001,1.101135454,Bergy bit,Bergy bit
1587,1207.959961,2.822505595,Bergy bit,Small
1588,2613.439941,3.958078034,Bergy bit,Small
1589,192.4589996,1.644232006,Bergy bit,Bergy bit
1590,138.4689941,0.352708027,Growler,Bergy bit
1591,32.9612007,0.505584572,Growler,Bergy bit
1592,78.4051971,0.670346317,Growler,Bergy bit
1593,3543.560059,2.926528669,Bergy bit,Small
1594,69.898201,1.645172683,Bergy bit,Bergy bit
1595,657.3770142,2.820272355,Bergy bit,Small
1596,228.0209961,2.592651648,Bergy bit,Small
1597,83.4710999,0.340279139,Growler,Bergy bit
1598,121.1819992,2.583812604,Bergy bit,Bergy bit
1599,64.0737991,1.765756563,Bergy bit,Bergy bit
1600,459.8970032,2.274301547,Bergy bit,Small
1601,182.779007,3.153284245,Bergy bit,Bergy bit
1602,744.1119995,3.790343307,Bergy bit,Small
1603,1434.079956,3.294306337,Bergy bit,Small
1604,630.4000244,0.625314676,Growler,Small
1605,94.2542038,2.040682399,Bergy bit,Bergy bit
1606,83.6583023,1.90482822,Bergy bit,Bergy bit
1607,32.3308983,1.622162875,Bergy bit,Bergy bit
1608,30.8523998,2.285355704,Bergy bit,Bergy bit
1609,115.9280014,0.789237661,Growler,Bergy bit
1610,804.2979736,0.851956937,Growler,Small
1611,408.4309998,3.623574483,Bergy bit,Small
1612,584.5780029,3.551812427,Bergy bit,Small
1613,106.5210037,1.135458176,Bergy bit,Bergy bit
1614,613.9000244,2.971862431,Bergy bit,Small
1615,507.2810059,12.8088559,Small,Small
1616,89.2474976,10.08790103,Small,Bergy bit
1617,512.9240112,4.698297418,Bergy bit,Small
1618,169.4389954,2.213259099,Bergy bit,Bergy bit
1619,104.586998,1.048910117,Bergy bit,Bergy bit
1620,105.3970032,10.34641455,Small,Bergy bit
1621,45.0550003,0.903475019,Growler,Bergy bit
1622,80.6520996,1.949808024,Bergy bit,Bergy bit
1623,145.7050018,0.708959143,Growler,Bergy bit
1624,174.4530029,1.902077648,Bergy bit,Bergy bit
1625,683.0369873,1.836811026,Bergy bit,Small
1626,113.2060013,2.12056216,Bergy bit,Bergy bit
1627,36.763401,1.765153379,Bergy bit,Bergy bit
1628,30.2945004,1.783403924,Bergy bit,Bergy bit
1629,76.3488007,1.615105682,Bergy bit,Bergy bit
1630,48.6226006,1.723022452,Bergy bit,Bergy bit
1631,48.2790985,0.568330516,Growler,Bergy bit
1632,33.5278015,1.541756421,Bergy bit,Bergy bit
1633,50.7729988,4.336879789,Bergy bit,Bergy bit
1634,43.5537987,1.953946321,Bergy bit,Bergy bit
1635,41.3661995,1.00591385,Bergy bit,Bergy bit
1636,73.7494965,0.4458028,Growler,Bergy bit
1637,30.7908993,1.560177414,Bergy bit,Bergy bit
1638,124.5289993,2.040445151,Bergy bit,Bergy bit
1639,210.5570068,1.460242989,Bergy bit,Bergy bit
1640,51.2224007,1.537561126,Bergy bit,Bergy bit
1641,365.5010071,2.493251597,Bergy bit,Small
1642,503.4379883,1.692579921,Bergy bit,Small
1643,1095.329956,4.343677054,Bergy bit,Small
1644,277.6029968,2.297638761,Bergy bit,Small
1645,122.3160019,1.291786809,Bergy bit,Bergy bit
1646,415.6440125,1.935072329,Bergy bit,Small
1647,49.2308006,0.383413819,Growler,Bergy bit
1648,4151.200195,5.338344562,Small,Medium
1649,648.1489868,2.418678293,Bergy bit,Small
1650,297.9719849,2.37052083,Bergy bit,Small
1651,530.242981,3.192258473,Bergy bit,Small
1652,300.4039917,2.70678316,Bergy bit,Small
1653,251.9940033,2.93738586,Bergy bit,Small
1654,645.2509766,0.18859045,Growler,Small
1655,117.2529984,2.588036602,Bergy bit,Bergy bit
1656,90.6910019,1.654821532,Bergy bit,Bergy bit
1657,32.3837013,2.582372008,Bergy bit,Bergy bit
1658,46.5792999,2.809881388,Bergy bit,Bergy bit
1659,48.8660011,1.914404274,Bergy bit,Bergy bit
1660,163.5559998,2.485135709,Bergy bit,Bergy bit
1661,1007.200012,2.699110376,Bergy bit,Small
1662,234.072998,2.393263533,Bergy bit,Small
1663,384.5140076,2.02230078,Bergy bit,Small
1664,1146.280029,3.113690276,Bergy bit,Small
1665,243.5240021,2.923951419,Bergy bit,Small
1666,112.3519974,1.955994113,Bergy bit,Bergy bit
1667,86.0416031,2.165060497,Bergy bit,Bergy bit
1668,71.8498993,1.441205751,Bergy bit,Bergy bit
1669,540.9130249,2.341425537,Bergy bit,Small
1670,35.9454002,1.392190239,Bergy bit,Bergy bit
1671,1188.599976,2.259316703,Bergy bit,Small
1672,954.3029785,2.832760909,Bergy bit,Small
1673,84.6663971,0.38072677,Growler,Bergy bit
1674,2411.76001,2.838528238,Bergy bit,Small
1675,265.651001,2.193190631,Bergy bit,Small
1676,132.6109924,2.437752515,Bergy bit,Bergy bit
1677,93.0697021,2.167727852,Bergy bit,Bergy bit
1678,76.6130981,2.558008416,Bergy bit,Bergy bit
1679,51.6590004,2.664149234,Bergy bit,Bergy bit
1680,404.9849854,2.044939384,Bergy bit,Small
1681,57.5175018,0.284846774,Growler,Bergy bit
1682,128.9490051,1.746204874,Bergy bit,Bergy bit
1683,53.8073006,1.084763929,Bergy bit,Bergy bit
1684,1782.439941,2.45220681,Bergy bit,Small
1685,429.7080078,0.639143679,Growler,Small
1686,129.201004,1.090764211,Bergy bit,Bergy bit
1687,202.6719971,1.465351221,Bergy bit,Bergy bit
1688,213.8110046,0.847164665,Growler,Bergy bit
1689,111.026001,1.320182196,Bergy bit,Bergy bit
1690,66.759201,1.353777749,Bergy bit,Bergy bit
1691,145.7920074,1.631155765,Bergy bit,Bergy bit
1692,83.0521011,2.078713689,Bergy bit,Bergy bit
1693,177.9490051,2.980434861,Bergy bit,Bergy bit
1694,213.5970001,1.265865167,Bergy bit,Bergy bit
1695,99.9497986,2.377640097,Bergy bit,Bergy bit
1696,305.7720032,2.907470059,Bergy bit,Small
1697,1116.76001,4.157793297,Bergy bit,Small
1698,255.5899963,1.304637353,Bergy bit,Small
1699,78.2539978,2.917060164,Bergy bit,Bergy bit
1700,105.1920013,2.343930434,Bergy bit,Bergy bit
1701,429.5939941,2.426152854,Bergy bit,Small
1702,411.822998,1.804958974,Bergy bit,Small
1703,64.365097,1.394899586,Bergy bit,Bergy bit
1704,1080.839966,2.785063313,Bergy bit,Small
1705,698.7860107,2.465622288,Bergy bit,Small
1706,1810.099976,2.205653722,Bergy bit,Small
1707,2729.550049,1.777137145,Bergy bit,Small
1708,237.1809998,0.89592951,Growler,Small
1709,596.5289917,8.499413355,Small,Small
1710,94.5628967,3.170984647,Bergy bit,Bergy bit
1711,129.1690063,3.668087352,Bergy bit,Bergy bit
1712,36.5494003,0.904636262,Growler,Bergy bit
1713,275.0920105,1.439443335,Bergy bit,Small
1714,407.4979858,5.878625994,Small,Small
1715,69.8559036,0.925999188,Growler,Bergy bit
1716,83.5403976,1.197126194,Bergy bit,Bergy bit
1717,126.4869995,0.348879809,Growler,Bergy bit
1718,96.4845963,0.180418828,Growler,Bergy bit
1719,200.0469971,0.338673562,Growler,Bergy bit
1720,681.3989868,0.762285189,Growler,Small
1721,45.6371002,3.413055013,Bergy bit,Bergy bit
1722,42.0395012,2.692540706,Bergy bit,Bergy bit
1723,763.0560303,2.301748468,Bergy bit,Small
1724,850.0050049,0.490968228,Growler,Small
1725,334.2749939,0.340928836,Growler,Small
1726,455.6629944,1.769843977,Bergy bit,Small
1727,159.5659943,3.958493126,Bergy bit,Bergy bit
1728,215.5919952,2.935883619,Bergy bit,Bergy bit
1729,34.5326004,1.1988678,Bergy bit,Bergy bit
1730,371.6300049,7.551138544,Small,Small
1731,123.375,5.454416031,Small,Bergy bit
1732,800.3720093,1.971133102,Bergy bit,Small
1733,351.4490051,14.10719998,Small,Small
1734,457.6199951,4.930384605,Bergy bit,Small
1735,5826.100098,1.045515767,Bergy bit,Medium
1736,6775.620117,13.19019948,Small,Medium
1737,93.593399,4.655451021,Bergy bit,Bergy bit
1738,189.875,3.817677147,Bergy bit,Bergy bit
1739,50.5257988,5.810342831,Small,Bergy bit
1740,151.2619934,7.164229137,Small,Bergy bit
1741,169.052002,7.869277578,Small,Bergy bit
